clause_text,count
"The Water Authority, its directors, officers, employees, and agents, are included as additional insureds with regard to liability and defense of suits or claims arising from the operations, products and activities performed by or on behalf of the Named Insured.",1
"The United Nations reserves the right, upon written notice to the Contractor, to obtain copies of any insurance policies or insurance program descriptions required to be maintained by the Contractor under the Contract.",1
The United Nations shall be entitled to a refund from the Contractor for any amounts shown by such audits to have been paid by the United Nations other than in accordance with the terms and conditions of the Contract.,1
"The United Nations shall be entitled, in its sole discretion, to review the qualifications of any subcontractors and to reject any proposed subcontractor that the United Nations reasonably considers is not qualified to perform obligations under the Contract.",1
The United Nations shall have the right to require any subcontractor’s removal from United Nations premises without having to give any justification therefor.,1
"The United Nations shall have the right, at its own expense, to be represented in any such suit, proceeding, claim or demand by independent counsel of its own choosing.",1
"The Service provider shall be the custodian of the mess premises, all installations, furniture, furnishings, equipment, utensils, gadgets, etc.,",1
"The Services and Service Provider’s performance of the Services are subject to examination, inspection, and testing by CBRE at all reasonable times and places.",1
"5 The Consultant shall adhere to the general decorum, safety norms, & general discipline while executing its obligations.",1
"The Scope of Work, covered by the contract, is broadly but not extensively described as given below:",1
"The above rebate rule shall be uniformly applicable to all mess members, including non-residents.",1
The actual dates of these vacations are decided well in advance and are readily available in the Institute calendar.,1
The affected Party shall also notify the other Party of any other changes in condition or the occurrence of any event which interferes or threatens to interfere with its performance of the Contract.,1
The affected Party will immediately notify the other by reasonable detail of the Force Majeure Event.,1
The aforementioned rights shall also apply to any obligations Contractor owed but did not provide to its employees or Subcontractors under this Contract.,1
The Water Authority may change the Contract Manager at any time upon notice to the Contractor.,1
5.10 Deductible: That portion of any loss not covered by insurance provided for in this article solely by reason of deductible provision in such insurance policies shall be to the account of the Service Provider.,1
5.11 No interest shall be payable by the Institute for sums deposited as Security Deposit.,1
5 The service provider shall ensure that sufficient care is taken on his part to keep the actual cost of the raw material including cooking fuel within a value of Rupees ________________________________ only (Rs.,1
5 The service provider shall submit the bills collected from the vendors against the procurement of the raw material and the food items for a month in the third week of the month and first week of subsequent month.,1
"5 Use of Personal Pronouns: The form of personal pronouns adopted in this document in relation to bidders is ‘she, ‘her’ etc It shall be deemed to signifyinciude all persons (and objects) respective of the genderisex",1
5 Waiver: No waiver shall be effective unless it is in writing and signed by the waiving party.,1
5 expressly survive the expiration or earlier termination of this Agreement.,1
"5 of Schedule table immediately preceding anniversary date of this Agreement, unless sooner terminated pursuant to the terms of this Agreement.",1
"4 SEVERABILITY: The invalidity or unenforceability of any provision of this Agreement shall not in any way effect, impair or render unenforceable this Agreement or any other provision contained herein, which shall remain in full force and effect.",1
4 Sample Professional Services Contract,1
"42 The registration ofthe principal employer and the establishment shall be ensured before the commencement ofthe contact,",1
"42 When the service is bidded for, by a fim or a company of contractors, ‘the Bid shall be signed by the individual legaly authorized to enter into commitments on their behat.",1
43 Contractors employing more than 20 workers shall obiain License from the Asst Labour Commissioner before the commencement of the work and continue to have a valid license unt the completion of the work.,1
43 Railway shall not be bound by any power of attorney granted by the Bidder or by changes in the composition of the fim made subsequent to the execution of the contract.,1
"44 The Contractor shall send haif yeary retum in Form XXIV (in duplicate), provided in ‘Annexure Vil to Indian Railways and to the Licensing Officer, so as to reach the Railways {and Licensing Officer concemed not later than 30 days from the cose ofthe half year.",1
"400Kbps for 20 concurrent users, once solution is launched, for non-video traffic.",1
"The bidder / each partner / member of the bidding fim shall be liable to legal ‘actions apart from punitive actions, as decided by competent authority of Railways, In such ‘an eventualiy, the bid (bid) shall also be summary rejected",1
"The bidder(s) who is/are constituents of Firm, Company, Association or Society shall enclose sel-attested copies of the Consitution Of their concem, Partnership Deed and Power of Attorney along with their bid.",1
The calculation of the SLA excludes events such as:,1
"The audited balance sheet ‘andlor banking reference certified by chartered accountant with her stamp, signature and ‘membership number shall be submitted by the bidder along with bi.",1
The applicability of said policies and procedures shall be determined solely by CBRE.,1
The approved Contractor’s key Personnel (which by definition includes Subcontractors) who will perform the Service(s) shall be listed by name and/or title in Annex C.,1
The agency shall align its team as per the working days/time of the client and as and when required in case of exigency of the work.,1
The amendment shall not render ineffective or invalidate unaffected portions of this contract.,1
"5 Day-Boarders, who do not stay in the hostel, may also be allowed to avail the dining facilities in Hall-__ as outside members by the Warden-in- charge/Warden.",1
5 Each party may disclose the Confidential Information to its personnel solely for the purpose of undertaking work directly related to the Agreement.,1
"46 _In respect of all labour director indirectly employed inthe work for performance of the contractor's part of the contract, the Contractor shall comply with or cause to be complied withthe provisions ofthe aforesaid Act and Rules wherever applicable",1
"47 In every case in which, by vitue of the provisions of the aforesaid Act or the Rules the Railway is obiged to pay any amount of wages to a worker employed by the Contractor oF her sub-contractor in execution of the work or to Incur any expenditure on ‘account ofthe contingent fabity of the Railway, due to the contractor's failure to full her Statutory obligations under the aforesaid Actor the rules, the Raiiway will recover from the Contractor, the amount of wages so paid or the amount of expenditure so incurred and without prejudice {0 the rights of the ‘Railway under the Section 20, Sub-Section (2) ‘and Section 2, Sub-Secton (4) of the aforesaid Act",1
47 Intellectual Property Rights,1
"The Services, Content, other technology Whatfix makes available, and derivatives thereof may be subject to export laws and regulations issued by Bureau of Industry and Security.",1
The Tax component shall be payable as applicable and as per actuals.,1
The bid with the highest weighted combined ‘core (quality and cost) shall be selected.,1
5 Service Request Service Provider shall dispense the service request in accordance with terms mentioned in Annexure B (TAT Chart) under this agreement.,1
"5 The ""Institute"" shall mean the Indian Institute of Technology Kanpur (IITK) with its premises located at Kalyanpur, Kanpur 208016 and shall include its authorized representatives, successors and assignees.",1
"5 In case, the Institute suffers loss of any nature on account of the service provider or his employees for not following security/safety regulation/instructions, the service provider shall be liable to make good the loss as determined by the Institute at its sole discretion and the Institute shall have the right to recover such losses, etc., from the dues payable to the",1
"5 Minimum Wages Act, 1948/Rules 1950 53 6.6 Provisions of Payments of Wages Act 54 67 Provisions of Employees Provident Fund and 54 ‘Miscellaneous Provisions Act, 1952 68 Provisions of Workmen's Compensation Act 7 69 The Maternity Benefit Act, 1961 87 6.10 The Sexual Harassment of Women at the Workplace 58 6.11 Safai Karamchari Act, 1993 58",1
"5 Nothing in Articles 2.2, 2.3 and 2.4, above, shall be construed to create any obligations on the part of the United Nations with respect to the Contractor’s personnel assigned to perform work under the Contract, and such personnel shall remain the sole responsibility of the Contractor.",1
48.3 The provision of this clause 4.48 shall apply during the Contract Period and indefinitely afterits expiry,1
5 1.2.9 The terms not defined in this agreement shall be given the same meaning as given to them in the RFP.,1
5 Assignment or Subletting of Contract,1
The decision of BCPL on the appointment of the sole arbitrator shall be final and binding on the other party.,1
The claimant shall submit his claim stating the facts supporting the claims alongwith all the relevant documents and the relief or remedy sought against each caim within a period (0f 30 days from the date of appointment of the Arbitral Tribunal,1
The complaint shall be acknowledged by the Service Provider in 24 Working Hours.,1
"The constitution of the JV Firm shall not be allowed to ‘be modified after submission of the bid by the JV Firm, except when modification becomes inevitable due to succession laws etc.",1
The contract is essentially for providing following messing services to the residents of Hall of Residence No.-__.,1
The contract shall be governed by and constructed according to the laws in,1
The contract shall be governed by the law forthe time being in force in the Repub of india,1
The higher priority interpretation shall be adopted only to the extent required to deal with an inconsistency.,1
The decision of the EIC in this respect shall be final and binding.,1
The decision of the EIC with respect to applicability of Price Reduction Schedule shall be final and binding on the Service Provider.,1
The decision of the Employer/EIC in such assessment shall be final & binding on the parties.,1
The cost and loss sustained by the either party shall be borne by the respective parties.,1
"The cost of remittance, i any, shall be bore by the employer.",1
The cost of the medical examination shall be borne by the service provider.,1
The coverage must be maintained during the Term of this Agreement and at least three (3) years following its completion or earlier termination.,1
The customer will upgrade the network bandwidth as per growth in concurrent users.,1
The amount payable on account of Price variation shall be settled every quarter,1
The amounts specified in the SC shall include all of the Contractors’ costs and profits as well as any tax obligation that may be imposed on the Contractors in connection with this Contract.,1
The decisions of the arbitral tribunal shall be based on general principles of international commercial law.,1
The documents and tools used in performing the Services will remain the exclusive property of UTSA.,1
The decision of EIC in this matter shall be final and binding on the Service Provider.,1
The decision of EIC in this regard shall be final and binding on the parties.,1
The decision of EIC in this regard shall be final and binding.,1
The decision of the EIC as to any question arising under this clause shall be final and conclusive.,1
"41 Essential elements of a Service Contract: Service contracts are generally defined by scope, (eg, services expressed in terms of functions, processes, actives, or projects), govemance (€49., decision powers, oles and responsibilies), operations (eg.",1
42 Rates for Items of Services,1
"4.4 All expenses related to the withdrawal or replacement of the Contractor’s personnel shall, in all cases, be borne exclusively by the Contractor.",1
"4.4.1 No member of the Joint Venture Firm shall have the right to assign or {transfer the interest right or habit in the contract without the written consent of the other ‘members and that ofthe employer (Railways) in respect ofthe said bid/ contract,",1
"4.6 If a request for the withdrawal or replacement of the Contractor’s personnel is not based upon a default by or failure on the part of the Contractor to perform its obligations in accordance with the Contract, the misconduct of the personnel, or the inability of such personnel to reasonably work together with United Nations officials and staff, then the Contractor shall not be liable by reason of any such request for the withdrawal or replacement of the Contractor’s personnel for any delay in the performance by the Contractor of its obligations under the Contract that is substantially the result of such personnel’s being withdrawn or replaced.",1
"4.9.2 Duties of Principal Employer: Its the duty of the Principal Employer to ensure the amenities a8 described below under Sections 17, 18, 19 of the Act, shall be provided by the Contractor within the prescribed time limit.",1
"4.1 Participation of Joint Venture (JV) Firms in Service Bids: This Clause shall be applicable in the Bids, where participation of JV has been allowed as per bid ‘document.",1
The amount of ‘compensation is as per the Section 4 of the Act.,1
4 | 22 “Letter of Offer” shall mean the letter of offer to be filed with SEBI and the Stock Exchanges;,1
"4, The limit for varying quantities for minor value Kems shall be 100% (as against 25% prescribed for ther tems).",1
4.1 Appointment of Arbitrator where applicabilty of section 12 (6) of Arbitration and Conciliation Act has been waived off,1
4 The service provider shall be responsible for his employees in observing all security and safety regulations and instructions as may be issued by the Institute from time to time.,1
4 Service provider shall expeditiously extinguish any such claims and shall have full rights to defend it there from.,1
4 Suspension for Ongoing Harm: Whatfix reserves the right to suspend delivery of the SaaS Services if Whatfix reasonably concludes that Customer or an End User user’s use of the SaaS Services is causing immediate and ongoing harm to Whatfix or others.,1
"4 Taxes: All payments under this Agreement are exclusive of taxes, including but not limited to withholding taxes.",1
4 The Bid form shall be purchased and submitted only in the name of the JV,1
The following events and conditions shall constitute a “Default” under this Agreement: a.,1
The eamest money shall be as under ~,1
The effective date of this Agreement shall be the later of the two dates of signature below.,1
"30 Persons, other than the hostel residents, may also be allowed by the warden to use the mess facility by buying coupons.",1
30.1 The Completion Period of Service and Contract Period shall be as mentioned in Special Conditions of Contract.,1
31 Contractor to Supply Water for Works/ Services,1
"4 These presents however do not prevent the parties hereto from disclosing any Confidential Information, if the same is required to be fur- nished or disclosed due to law or under the orders of the court or before any other Competent Authority.",1
"4 Where any deficiency has been observed during audit of the service provider in its processing facilities and operating practices, the Service Provider shall correct/resolve the same at the earliest and shall provide all necessary documents related to resolution thereof and shall further certify in respect with resolution of the deficiencies.",1
The general purpose of this Agreement is to engage the services of Consultant to perform the services and provide the deliverables described in Schedule A (the “Services” or “Scope of Services”).,1
The headings and sub-headings are inserted for convenience only and shall not affect the interpretation of this Amendment Agreement.,1
The failure to secure and maintain or add by endorsement the CBRE Indemnified Parties shall not act as a defense to the enforcement of the terms of this Agreement.,1
The falled contractor shal be debarted for a period of 2 years from the date of such rescindment from participating in the bid which Includes delivery of balance services of faled contract.,1
The fine shall be credited to the hostel funds.,1
The first aid box shall be equipped with Prescribed contents as provided in Annexure XVI atthe working place.,1
The following amendments apply where the applicable Statement of Work originates in India: 1.1.,1
The following capitalized terms shall have the meaning set forth below for all purposes of this Use Terms:,1
The inclusion of any person or organization as an insured shall not affect any right which such person or organization would have as a claimant if not so included.,1
The individuals executing this contract represent and warrant that they have the legal capacity and authority to do so on behalf of their respective legal entities.,1
The initial term of this Agreement (the “Initial Term”) shall commence on the Effective Date (refer to no.,1
The institute shall not be responsible for any delay in the processing of such bills.,1
"The following exclusions, or special provisions apply to this coverage.",1
The food preparation shall be wholesome and shall generally cater to the taste of the residents.,1
"The foregoing indemnification shall apply irrespective of whether Claims are asserted by a Party, by its employees, agents or subcontractors, or by unrelated third parties.",1
"The foregoing obligations shall not apply to any information that was in Contractor’s possession prior to commencement of work under this Contract, or which is or shall become available to the general public in a printed publication through no fault of the Contractor.",1
"4 Generally the strength of the residents remains around 450 residents during the academic year; however, during the vacations this number may reduce substantially.",1
"4 Headings and Marginal Headings: The headings and marginal headings in these general conditions are solely for the purpose of facilitating reference and shall not ‘be deemed to be part thereof oF be taken inlo consideration in the interpretation oF Construction thereof or the contract,",1
34 INTELLECTUAL PROPERTY RIGHT,1
36 Precaution During Progress of Services,1
"38 or deliver to the Receiving Party certain or some of its trade secrets or confidential or proprietary information, for the purpose of enabling the other party to understand the business of the Disclosing Party and evaluate the feasibility and/or submit their proposals for such Transaction (hereinafter referred to as “the Purpose”).",1
3rd party software incorporated in TCS Application System: None,1
4 Both the parties may submit a Change Request as to the services to be rendered.,1
311 Water Supply From Railway System: The Railway may supply to the Contractor part or whole of the quantity of the water required for the execution of services from the Railway's existing water supply system at or near the ste of services ‘on ‘species terms and conditions and free of cost (unless.,1
"The limits of insurance stated in Appendix 1 for each type of insurance are minimum limits only; if any policy provided by Consultant provides limits greater than those stated, then the additional insureds will be entitled to the full limits of such policy and this Agreement shall be deemed to require such full limits.",1
The insurance coverage shall not be less than the minimum insurances listed in the World Bank’s Individual Country Requirements –Vendor Insurance as published on the World Bank website at www.worldbank.org/corporateprocurement.,1
The insurance policies shall be endorsed as follows:,1
"The insurance shall be provided by an acceptable insurance provider, as determined by the Water Authority, which satisfies the following minimum requirements: An insurance carrier admitted to do business in California and maintaining an agent for process within the state.",1
"3 The limitations set forth in Clauses 21.1 shall not apply with respect to:  Damage(s) occasioned by the gross negligence or wilful misconduct of Service Provider,  Loss/Damages suffered by the Bank due to Non-Compliance of Statutory or Regulatory Guidelines by Service Provider.",1
"3 The rates so fixed are inclusive of all taxes (other than Service Tax), duties, and levies etc imposed by the State/Central Government and Local Bodies as on the date of award of the work.",1
3 The service provider shall ensure that all employees engaged by him are free from communicable/infectious disease and are also medically fit to work in the mess.,1
3 The termination of this Agreement will not affect any right or remedy that has accrued to either party at the time of termination.,1
The matter shall be adjudicated by a Sole Arbitrator who shall necessarily be a Retd.,1
The matter shall then be resolved by them and the agreed course of action documented within a further period of 30 days.,1
The mess workers shall be available for work for one shift staggered over 12 hours.,1
The notification under this Section does not necessarily mean that the Provider has any of the affirmative action obligations referenced above.,1
The number of residents may vary depending upon academic sessions and vacations.,1
The invoice should be supported with the list of work initiated /complete during the month.,1
"The issuance of any joint cheque pursuant to this provision shall not create any contractual, third party beneficiary or other relationship between Client, CBRE and such subcontractor or third party.",1
The language of Arbitral Proceedings shall be English.,1
4 LIABILITY OF GOVERNMENT OF INDIA,1
The existing contractor stall not be aliowed to participate in any bid which includes delvery of balance services of subject contract.,1
The failed contractor shall be debarred from participating in re- tender for that work.,1
The failure of CBRE to demand such certificate of insurance or failure of CBRE to identify a deficiency will not be construed as a waiver of Service Provider’s obligation to maintain the insurance required under this Agreement.,1
"The obligation to defend extends through final judgment, including exhaustion of any appeals.",1
The obligations of this Section shall,1
"The officials, representatives, employees, or subcontractors of each of the Parties shall not be considered in any respect as being the employees or agents of the other Party, and each Party shall be solely responsible for all claims arising out of or relating to its engagement of such persons or entities.",1
The outcome of such investigations shall be provided to CBRE upon request unless prohibited by Applicable Laws.,1
"3.4 Wherever it is mentioned in the Specifications that the Service Provider shall perform certain Service or provide certain facilities, it is understood that the Service Provider shall do so at his cost and the Value of Contract shall be deemed to have included cost of such performance and provisions, so mentioned.",1
3.5 The service provider shall be liable to comply with the Employees’ State Insurance (ESI) Act 1948 and Employees’ Provident Fund (EPF) and Miscellaneous Act 1952.,1
3.6 The service provider shall be liable to deduct the employees’ contribution of EPF and ESI and deposit the same along with his part of the contribution of EPF and ESI to the respective authorities within the statutory periods and shall provide a copy of the deposit challan under his signature to the institute within one week of depositing the same to the respective authorities.,1
3.1.2 COMPUTERISED BILLING SYSTEM: Brahmaputra Cracker and Polymer Ltd.,1
3.2 Notwithstanding the sub-division of the documents into these separate sections and volumes every part of each section/volume shall be deemed to be supplementary to and complementary of every other part and shall be read with and into the Contract so far as it may be practicable to do so.,1
"3.2 The contractor must provide a comprehensive booklet (that is approved by Indian Raiways) containing all the relevant updated labour legislations, rules and other applicable provisions, to every worker atthe outst of the contract nthe local vernacular language.",1
3.2 The service provider shall have his own set-up including registration under the relevant laws governing the type of work he is to perform.,1
"3.2 _ It shall be understood that the Bid documents have been soldissued to the ‘Bidder and the Bidder Is permitted to bid in consideration of stipulation on their part, that after submiting her Bid she will not resile from her! their offer or modify the terms and Conditions thereof in a manner not acceptable tothe Manager.",1
The policies shall be primary and non-contributory.,1
The prices/rates accepted by the service provider shall remain firm till the issue of final certificates and shall not be subjected to any escalation except for the adjustments on account of revision of minimum wages by the Government in respect of workmen directly employed on the work.,1
The prices/rates quoted by the Service Provider shall remain firm till the issue of Final Certificate and shall not be subject to escalation.,1
The parties shall not transfer their existing rights and obligations arising from this Agreement to third natural and legal persons.,1
"3 In addition to the menu given by the HEC, the service provider shall be required to provide extra messing facilities with items not covered under the Menu.",1
"3 In case there is any change in the address of one party, it shall be communicated in writing to the other party with in 3 (days).",1
"3.3 The service provider shall abide by all the rules and regulations of the labour laws and rules framed there under and maintain all the registers required under the above mentioned Act, Rules and regulations, including the Contract Labour (Regulation and Abolition) Act, 1970 .",1
"3.4 The Bidder shall be required to deposit eamest money with the Bid for the ‘due performance withthe stipulation to keep the offer open til such date as specified in the Bid, under the conditions of Bid.",1
The intended use is to obtain written acknowledgement that the services provided were successfully completed as described.,1
The interest rate for the late payments is __________.,1
The provisions of this Agreement shall be governed by and construed in accordance with Indian law.,1
"The qualifications of any personnel whom the Contractor may assign or may propose to assign to perform any obligations under the Contract shall be substantially the same, or better, as the qualifications of any personnel originally proposed by the Contractor.",1
"The prices/rates shall be deemed to include and cover all costs, expenses and liabilities of every description and all risks of every kind to be taken in executing the work.",1
The procedure detailed below shall be adopted for dealing with variations in quantities ‘uring execution of service contracts ~,1
The proceedings shall normally bbe conducted on the basis of documents and writen statements.,1
The process shall be repeated for the next higher bidder ti the valid L1 is established.,1
32 Contractor to Arrange Supply of Electric Power for Services,1
32 Reporting of Accidents to Labour: The Contractor shall be responsible for the safety of all employees directly or through petty contractors of ‘sub-contractor employed by heron the works and shall report serious accidents to any ‘of them however and wherever occurring on the works to the Manager or the Managers Representative and shall make every arrangement to render all possible assistance,1
32.1 TO THE SERVICE PROVIDER: Any notice to be given to the Service Provider or his duly authorised representative at the job Site under the terms of the Contract may be served by the Employer by facsimile / e-mail or through registered post/Courier at the address/contact information furnished by the Service Provider.,1
"32.2 TO THE EMPLOYER: Any notice to be given to the EIC of the Employer under the terms of the Contract may be served by the Service Provider, by facsimile / e-mail or delivering the same through registered post /Courier at the concerned site office.",1
"321 Electric Supply From The Railway System: The Railway may supply to the Contractor pat or whole ofthe electric power wherever avaiable and possible, required for execution of services from the Railway's existing lecc.",1
3.7 The service provider shall pay wages directly to the workmen without any intervention of any labour supplier or a labour supply Service Provider.,1
"3.8 The service provider shall be solely responsible with regard to the supervision, salary/wages, service conditions in respect of his employees/workmen, which shall be fair and in no case be less than the wages prescribed by the Regional Labour Commissioner (Central) Kanpur under the Minimum Wages Act as in force from time to time.",1
"3.9 All employees of the service provider shall carry appropriate identity Cards issued by the service provider at all times, in terms of Rule 76 of the Contract Labour (Regulation and Abolition) Central Rules, 1971.",1
"3 The Contractor may disclose Information to the extent required by law, provided that, subject to and without any waiver of the privileges and immunities of the United Nations, the Contractor will give the United Nations sufficient prior notice of a request for the disclosure of Information in order to allow the United Nations to have a reasonable opportunity to take protective measures or such other action as may be appropriate before any such disclosure is made.",1
3 Payments: The Bank will pay properly submitted valid invoices within reasonable period but not exceeding 60 days after its receipt thereof.,1
3 Performance of the obligations under the Agreement shall be made by the Service Provider in accordance with the time schedule specified in this Agreement.,1
3 Platform Access: Customer shall be solely responsible for the acts and omissions of its Platform Users.,1
3 Sample Professional Services Contract,1
"3 Increases tax costs (a) The Parties acknowledge and agree that, in certain circumstances, Service Provider Personnel performing Services in a single location outside the city, state, province, or country in which such Service Provider Personnel are based may incur increased tax costs for which they are entitled to be reimbursed by Service Provider.",1
"3 It shall be obligatory for the Consultant to provide relevant reports, progress in service & its comparison with the key milestones as set out therein.",1
"3 NON-HIRE AND NON-SOLICITATION: During the term of this Agreement and for a period of one year thereafter, neither party shall (either directly or indirectly through a third party) employ, solicit to employ, cause to be solicited for the purpose of employment or offer employment to any employee/s or sub-contractor/s of the other party, or aid any third person to do so, without the specific written consent of the other party.",1
"The review, acceptance or approval of the Contractor’s work or work product by any indemnified party shall not affect, relieve or reduce the Contractor’s indemnification or defense obligations.",1
The said conditions and appendix thereto shall be read and constructed as forming part of this agreement and the parties hereto will respectively abide by and submit themselves to the conditions and perform the agreement on their parts respectively in such conditions contained.,1
The schedule of payments is contained in Schedule C.,1
The scope of this Agreement shall only be expanded or narrowed with the written mutual consent of the parties.,1
"The rebate period will include Institute holidays, and Saturdays/Sundays falling before or after the leave.",1
"The receipt for payment made on account of the work when executed by a firm must be signed by a person holding due power of attorney in this respect on behalf of the service provider, except when the service providers are described in their application for the empanelment, as a limited company in which case the receipts must be signed in the name of the company by one of its principal officers or by some other person having authority to give effectual receipt for the company.",1
"26.2 The Contractor shall at once remove from the site any agents, permitted sub- Contractor, supervisor, worker or labour who shall be objected to by the Manager, If and Whenever required by the Manager, she shall submit a correc return showing the names ofall staf and workers employed by her.",1
"3 Service provider shall, whenever required by the Bank, furnish all relevant information, records/data to such Bank’s appointed auditors and/or inspecting officials of the Bank/Reserve Bank of India and or any regulatory authority.",1
The service provider shall be required to deposit Rs.,1
The service provider shall be responsible for strict compliance of all statutory provisions of relevant labour laws applicable from time to time in carrying out the above job.,1
The service provider shall be responsible thereof and relieve the Institute of all consequent claims or actions for damages or injury or on any the other grounds whatsoever.,1
"The service provider shall also be responsible for violation, if any, of the provisions of the Food Adulteration Act.",1
The service provider shall also ensure that no amount by way of commission or otherwise is deducted from the wages of the workmen.,1
The service provider shall appoint skilled cooks so as to ensure that the food preparations are of good taste and to the satisfaction of the residents.,1
The service provider shall at his own expense comply with all labour laws and keep the Institute indemnified in respect thereof.,1
The responsibility to keep the establishment in good condition shall devolve upon the service provider.,1
3 Verification of Insurance Coverage will be forwarded to:,1
"3 | 22 issued by the Government of India, the jurisdictional Registrar of Companies, SEBI, the Reserve Bank of India, or by any other governmental authority and similar agreements, rules, regulations, orders and directions in force in other jurisdictions where there is any offer or sale of the Rights Equity Shares as part of the Issue;",1
3.1 Addenda/ Corrigenda to the Tender Documents incorporating modification(s) and clarification(s) to the Tender Document issued prior to the due date of bid submission shall become integral part of the Contract.,1
"3.1 Special Conditions of Contract consisting of scope of services, specification of Services & items etc.",1
The service provider shall be accountable for this on-the-spot sale of coupons and its accounting.,1
"The service provider shall be deemed to have known the nature, scope, magnitude and the extent of the work and material required though the contract may not have fully and precisely incorporated them.",1
"The service provider shall be reimbursed the service tax paid by him, on production of proof.",1
The service provider shall be required to comply with all statutory norms including the provisions of Minimum Wages.,1
Thereafter the service provider shall have to provide a substitute(s) within a reasonable time.,1
"Therefore, in case the Service Provider does not furnish PAN, EMPLOYER shall deduct at source as provided in the Income Tax Act 1961, or in the relevant Finance Act, or as directed in the orders u/s 195(3) or 197 or 195(2), as the case may be, or at such higher rate as may be required by Section 206AA of Income Tax Act 1961, from time to time.",1
"Therefore, you should ensure that the compensation you receive is reasonable (e.g.",1
"These PGs shall be initally vaid upto the stipulated date of completion ‘and mainlenance peried, f any plus 60 days beyond that.",1
"These Use Terms will govern the Use by Customer of TCS Application System (more specifically described in Schedule 2), during the Contract Term of the Agreement for Services effective ____________________ (“Agreement”) signed between Customer named herein below and Tata Consultancy Services Limited (“TCS”).",1
These forms of Performance Guarantee could be either of the Stale Bank of India or of any of the Nationalized Banks;,1
"These issues may include the obligations of a Party, performance issues, commercial issues, personnel issue, or other issues.",1
"The warranties stated in this Section are the exclusive warranties from HCL and replace all other warranties, including the implied warranties or conditions of satisfactory quality, merchantability, non-infringement, and fitness for a particular purpose.",1
The service provider shall not pay less than what is provided under the law to labourers engaged by him for the work.,1
The service provider shall pay equal wages for men and women in accordance with the applicable labour laws.,1
"The service provider shall deposit the money collected on account of sale of coupons, to the hostel every month.",1
"The service provider shall deposit this money collected from the workmen for the meal provided to them, to the hostel every month.",1
The service provider shall ensure that his employees strictly observe the normal practices for safe use of electrical fixtures and fittings.,1
"The service provider shall ensure that only freshly cooked food is served, and that stale food is not recycled.",1
"The service provider shall ensure that stray cattle, such as pigs, dogs, cows, etc., do not consume any food within the hostel premises.",1
"The service provider shall further, at his own expense, register claims and pursue realization of all insurance claims.",1
The tax will be deducted as per the applicable laws.,1
"The term (“Term”) of this Agreement will commence on DATE, and will continue through DATE, unless sooner terminated as provided herein.",1
"The service provider shall regularly maintain proper record in this regard, which can be inspected by the appropriate authority of the institute at any time.",1
The services provided are subject to write the terms of your refund/cancellation policy here.,1
The services to be provided by Contractor [are described in Attachment A] [are (describe within paragraph)].,1
The staff shall wear clean and ironed uniform and look presentable while on duty.,1
"The service provider shall make special arrangements, including facilitation of procurement of raw material and food articles on behalf of the institute, to organize a dinner for the residents and the visitors as per the directions of the HEC.",1
"The service provider shall not communicate or use in advertising, publicity, sales releases or in any other medium, photographs, or other reproduction of the work under this contract.",1
3 On the occurrence of Force Majeure.,1
"3 Expenses: Customer will reimburse Whatfix for its reasonable, out-of-pocket travel and related expenses incurred in performing the Other Services.",1
"3 Force majeure as used herein means any unforeseeable and irresistible act of nature, any act of war (whether declared or not), invasion, revolution, insurrection, terrorism, or any other acts of a similar nature or force, provided that such acts arise from causes beyond the control and without the fault or negligence of the Contractor.",1
"The recommendations of the committee after approval of the Civil Engineering, Transformation, and Legal directorates, concurrence of Finance and ‘approval ofthe Railway Board are presented inthe form of the new document titled 8 “The General Conditions of Contract for Services”",1
The reimbursable expenses shall comply with the provisions of Section 8.02.,1
"The remaining balance, if any, shall be returned to Client.",1
The respective captions of the Sections of this Agreement are inserted for convenience of reference only and shall not be deemed to modify or otherwise affect any of the provisions of this Agreement.,1
The system of assigning score shall be as per the bid document,1
27 Limited Bids shall mean bids invited from all or some contractors on the approved or selec st of Contactors withthe Railway.,1
"28.1 All documents pertaining to the Contract including Specifications, Schedules, Notices,",1
26 The waste material and unused/leftover food from mess shall be removed from hostel premises every day.,1
26.1 None of the terms and conditions of this Contract shall be deemed waived by either party unless such waiver is executed in writing by the duly authorized representative of both the parties.,1
"The terms of any subcontract shall be subject to, and shall be construed in a manner that is fully in accordance with, all of the terms and conditions of the Contract.",1
The terms used in this section shall have the same meaning as defined in state statutes governing the same subject matter.,1
The terms “Disclosing Party” and “Receiving Party” shall have the meaning assigned to each of them in Clause 8.,1
The time for performance or relative obligations suspended by the force majeure shall be extended by the period for which the cause lasts or condoned by the Institute without any penalty.,1
3 Contractor will deliver all Work Material to University upon expiration or termination of this Agreement.,1
3 Correction of Deficiencies in Deliverables (as mentioned in Annexure-A).,1
"3 Each party agrees that it will not disclose any Confidential Information received from the other to any third parties under any circumstances without the prior written consent of the other party unless such disclosure of Confidential Information is required by law, legal process or any order of any government authority.",1
29 this clause shall affect the Bank’s regular recruitments as per its recruitment policy and not targeted to the employees of Service provider.,1
"29.1 The Service Provider shall not communicate or use in advertising, publicity, sales releases or in any other medium, photographs, or other reproduction of the Service under this Contract or description of the site dimensions, quantity, quality or other information concerning the Service unless prior written permission has been obtained from the Employer.",1
3 ACTION AND COMPENSATION IN CASE OF POOR SERVICE,1
