clause_text,count
CHANGE OF TERMS The terms and conditions of this agreement are subject to future change by the Lessor after the expiry of the Lease Period after issuing a thirty-day notice stating such change delivered to the Lessee.,1
"Consents, ‘Should BIAL require any consents or o- objections of KSIIDC in obtaining power, water, telephone and communication and such other fates that BIAL may require, to use and enjoy the Additional Land effecvey for the Purposes, KSIIDC shall provide the same within reasonable time Page # 10 6s 66 ™ 2 se Pr 9024 Inet ttm Beas eat KSIIDC agrees and covensats with BIAL that KSIIDC shall not create any Encumbrances 0 the Additional Land or otherwise part with or alienate any oF ts ght, se or intrest in ot to the Additional Land except as provided in Clause 66 hereof.",1
Copyright This document is made available free of cost by AssetYogi.com for public use.,1
DISPUTE RESOLUTION Negotiation and Conciliation.,1
Draft Format by AssetYogi.com RENT AGREEMENT / LEASE AGREEMENT This Lease Agreement is made on this ___ day of _________20___ by and between First Part Mr./ Ms.,1
Draft Format by AssetYogi.com Rent Agreement Format – Simple Format By AssetYogi.com Highlights 1.,1
"During the term of this Agreement, the Lessor shall comply with all rules, regulations and requirements of any statutory authority, local, state and central government and governmental departments in relation to the said premises.",1
"Each Pany undertakes not to sue the other Pansy, its officers, employees, agents oF sub-contractors in respect of such Consequential Loss, Page # 16 2 sees B02 It 28.",1
"For such consent/permission for creating mortgage/charge, the proposal by the Allottee shall be considered only after receipt of dues if any, and shall be issued, if considered suitable, as per norms of this Corporation and directions of the Dept.",1
They further state that they agree to fulfill their obligations in every respect or suffer the full legal and financial consequences of their actions or lack of action in violation of this agreement.,1
They specifically authorize Landlord to deduct amounts of unpaid bills from their Security Deposits in the event they remain unpaid after termination of this agreement.,1
This Lease Agreement shall be executed in duplicate and the Lessee shall retain the Duplicate and the Lessor shall retain the Original Lease Agreement.,1
This Lease Deed shall be executed in duplicate.,1
This lease shall be in force for a period of_____ years certain from ___________.,1
To insure and keep the demised premises insured against loss or damages by fire with an insurance company approved in writing by the Lessor for an amount which shall not be less than 3.,1
"To keep the interior, exterior of the demised premises, the drainage thereof in good and tenable repair and condition.",1
"To pay the electricity bills for the electricity consumed for lighting the demised premises and for operation of air conditioners, fans, computers and electrical appliances in the demised premises.",1
To pay the rent as aforesaid on the days and in the manner aforesaid.,1
"To permit the Lessor, his servants, employees or agents duly authorized by him to enter into and upon the demised premises at all reasonable times for viewing the condition of the demised premises or doing such works or things as may be requisite or necessary for any repairs, alterations, servicing or improvements to the demised premises.",1
"Under no circumstances, the right of ownership of the land will be transferred to any party without prior approval of the Government in Revenue & Disaster Management Department.",1
"Upon expiration, this Agreement shall become a month-to-month agreement AUTOMATICALLY, UNLESS either Tenants or Owners notify the other party in writing at least 30 days prior to expiration that they do not wish this Agreement to continue on any basis.",1
"When possession of the property is given to the Tenant, only those pets listed on the Rental Application will be allowed unless subsequent written permission has been granted.",1
"While setting the commercial terms 10 a to enable the continuance of the Lease in respect of the CA Excluded Area, the Parties shall bear in mind the then prevailing poicies/guideines of GoK that are applicable for similar activities as are being undertaken on the CA Excluded Area.",1
"With regard to the SSA Excluded ‘Area, KSIIDC and BIAL wil meet to stile the commercial tems fr the continuance of the Lease in respect of the SSA Excluded Ares and KSIIDC shall ensure that BIAL has the rights of access necessary for access to the SSA Excluded Area.",1
to mak investment for proving basic infrastruc oaly Duty fc sale ~ BLA.,1
(© Fither Paty may change any ofthe details set out in this Clause 168 by giving notice ofthe change tothe other Party.,1
to perform its obligations under this Lease Deed.,1
x 1210 = ........./- 2035-2044 31st -40th yr 2000 ......x 2000 = ......../- 2045-2054 41st -50th yr 2200 .......x 2200 = ......../- 2055-2064 51st -60th yr 2420 ......x 2420 = ........../- 2065-2074 61st -70th yr 4000 ...x 4000 = ........../- 2075-2084 71st -80th yr 4400 ...x 4400 = ........./- 2085-2094 81st -90th yr 4840 ...x 4840 = ........../- 2095-2104 91st -99th yr 6000 ....x 6000 = ......../- 2105-2114 11 OR *(In Case of Land Size above 25 acres) ‘Lease Rent’ for a land size of .......,1
—Lac ay ae ae “The venue of abitton shall be Bango.,1
"(xii) The Allottee will as soon as gets insured the building, structures built in the allotted land by any Insurance Company having office in Kolkata, shall insure in the joint names that includes this Corporation.",1
"‘The Lease Rent salle pi fier deducting throm oly incomes decile toc, if appeal andthe ne amount sal be pa 19 KSMIDC.",1
"(ix) If the Corporation fails to execute the lease in relation to the Said Land due to circumstances beyond its control, it will have the option to terminate this Agreement and refund back the entire amount of premium received from the Allottee.",1
"‘Words and expressions used in this Lease Deed (in capitalised letters ofthe frst letter in ‘capita ete) and not defined herein, but defined in the Concession Agreemeat or the Deed shall have, where the context so permits, the meanings assigned to them Agreement or the Deed.",1
(iii) (a) Allottee shall complete the construction of the factory or other permitted facilities on the said land so as to start and/or commence the commercial production within 36 (thirty six) months from the date of handing over of possession of the said land.,1
(Fare sear flowing th cig) yer fete ipart Opening Dae fr he minder of te Tone: Aa avout equivalent tothe Lese Rent of the preceding year pls three pet eat (5.,1
"(Carpet area) in the said building more fully described in the schedule hereto and hereinafter called the ""Said Premises"" was / were vacant and ready for occupation and whereas the Lessee being in need of accommodation for its use and occupation approached and requested the Lessor / s to grant lease in its favour in respect of the ""Said Premises"" and whereas both the parties now desired to reduce the terms into writing and whereas the Lessor / s agreed to grant lease in favour of the Lessee in respect of the ""Said Premises"", it is now hereby agreed as follows - ** WHEREAS, the Lessee is already a tenant under the Lessor / s in respect of the above building fully described in the schedule hereto and hereinafter called the ""Said Premises"" paying a monthly rental of Rs.",1
